C0,C1,C2,C3,C4,T1,T2,T3,T5,T10,S1,S2,HS01,HS02,HS03,HS04,HS05,HS06,HS07,HS08,HS09,HS10,HS11,HS12,HS13,HS14,HS15,HS16,HS17,HS18,HS19,HS20,HS21,HS22,HS23,HS24,HS25,HS26,HS27,HS28,HS29,HS30,HR01,HR02,HR03,HR04,HR05,HR06,HR07,HR08,HR09,HR10,HR11,HR12,HR13,HR14,HR15,HR16,HR17,HR18,HR19,HR20,HR21,HR22,HR23,HR24,HR25,HR26,HR27,HR28,HR29,HR30,HT01,HT02,HT03,HT04,HT05,HT06,HT07,HT08,HT09,HT10,HT11,HT12,HT13,HT14,HT15,HT16,HT17,HT18,HT20,HT21,HT22,HT23,HT24,HT25,HT26,HT27,HT28,HT29,HT30,HT31,HH01,HH02,HH03,HH04,HH05,HH06,HH07,HH08,HH09,HH10,HH11,HH12,HH13,HH14,HH15,HH16,HH17,HH18,HH19,HH20,HH21,HH22,HH23,HH24,HH25,HH26,HH27,HH28,HH29,HH30,HH31,HH32,HH33,HH34,HH35,HH36,HH37,HH38,HH39,HH40,HH41,HH42,HH43,HH44,HH45,HH46,HH47,HH48,HH49,HH50,HH51,HH52,HH53,HH54,HH55,HH56,P1,P2,P3,P4,P5,P6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,DB
UG,UGA,Uganda,AFRICA,Eastern Africa,1995,1990,0,1991,1990,UGA_1995_DHS,DHS,0.112847682,0.129403974,0.142119205,0.14013245,0.124370861,0.106887417,0.083576159,0.057880795,0.04013245,0.024503311,0.038145695,0.271523179,0.264503311,0.351125828,0.563311258,0.130331126,4.892733621,0.963531321,2.140590615,2.752143005,0.166928465,1.803687485,1.140399179,0.748519029,0.485484435,0.243319988,0.221527891,0.142788978,0.064300312,0.042706325,1,0.672641574,2.304181439,0.867762447,0.048067787,0,1,0.496633865,0.193929729,0.281213459,0.028222948,0,1,0.675788701,0.872854404,0.41931089,0.034161161,0,1,0.698989177,1.659537242,0.616932585,0.024540997,0,1,0.74391912,2.330588734,0.885902205,0.039589941,0,0.112847682,0.481986755,0.275496689,0.018013245,0.022119205,0.080397351,0.006754967,0.002384106,0,1,4.774786553,6.739552411,6.155971796,8.84854233,3.278241255,2.474221398,4.713349008,NA,0.112847682,0.481986755,0.169006623,0.186887417,0.049271523,0,1,4.774786553,6.251767569,5.689271672,6.685309313,NA,0.756095114,0.243744023,0.104318465,0.118180203,0.134707659,0.136840235,0.126177359,0.109827617,0.089923583,0.064688111,0.04567265,0.026479474,0.043184645,0.137859008,0.162924282,0.163446475,0.150391645,0.119582245,0.098172324,0.064751958,0.037597911,0.024020888,0.018276762,0.022976501,0.104318465,0.532077484,0.128487649,0.185356318,0.049760085,0,0.137859008,0.334725849,0.28772846,0.191644909,0.048041775,0,5.088534416,4.267397563,2.798423186,2.597286387,2.29011123,1.670111176,0.152792182,0.21088945,0.865960826,0.070293907,2.454928227,1.824674619,0.721844085,1.316969058,0.045694977,0.055459979,1.228221746,0.334083656,1.061646355,1.336027519,20680834,45853780,6.9166,46.6,48.8,44.3,0.342,0.525,5.581089973,3.558572639,0.829,1077.964235,0.309383671,5.203679936,2.533875509,826.2511234,0.373047824,5.95966293,4.669353572,1341.617492,NATIONAL
UG,UGA,Uganda,AFRICA,Eastern Africa,2000,2000,0,1996,1990,UGA_2000-01_DHS,DHS,0.112647469,0.120005074,0.133324876,0.146010402,0.133578587,0.106812127,0.08613472,0.057211721,0.042623367,0.02435621,0.037295446,0.253329951,0.279588989,0.354433591,0.563237346,0.119117087,4.961266063,0.972384547,2.120465135,2.840800927,0.15317554,1.809679842,1.21935,0.735620936,0.494540725,0.272216672,0.194160702,0.136601298,0.070552557,0.028543331,1,0.664526994,2.439430665,0.791208642,0.065316558,0,1,0.461530627,0.205094332,0.297080022,0.034528504,0,1,0.620814918,0.919496378,0.437970451,0.032184255,0,1,0.689004218,1.629251255,0.644279234,0.040564828,0,1,0.733424091,2.458167505,0.757357335,0.050053683,0,0.112647469,0.499302296,0.253329951,0.022960802,0.022072815,0.077635418,0.007611315,0.004186224,0.000253711,1,4.937817689,6.702846694,6.622661866,8.766886496,3.303098236,2.354765739,5.65959599,2,0.112647469,0.499302296,0.153368007,0.177597361,0.056831156,0.000253711,1,4.937817689,6.123516257,5.739016345,6.927956941,2,0.724744075,0.275255925,0.103680113,0.102795471,0.125796178,0.138004246,0.134465676,0.116772824,0.094302902,0.064755839,0.048478415,0.029547063,0.041401274,0.134442446,0.164118705,0.151528777,0.166366906,0.131294964,0.081384892,0.065647482,0.037769784,0.027877698,0.011241007,0.027428058,0.103680113,0.556794055,0.105095541,0.175159236,0.058917197,0.000353857,0.134442446,0.353417266,0.276528777,0.183902878,0.050809353,0,5.218340543,4.275537405,2.949036242,2.550919373,2.2693043,1.724618032,0.13385941,0.203386672,0.870413882,0.119221801,2.653640725,1.872127587,0.627989061,1.219149015,0.065849464,0.063464807,1.228267761,0.393982261,1.04103654,1.330635771,24020710,45853780,6.8323,48.3,50.6,46,0.394,0.525,8.521662076,3.943063563,0.866,1239.390367,0.366447595,8.375569916,2.953657367,971.9598979,0.423145799,9.093785858,5.017708258,1518.635549,NATIONAL
UG,UGA,Uganda,AFRICA,Eastern Africa,2002,2000,0,2001,2000,UGA_2002_IPUMS,IPUMS,0.123881435,0.114245448,0.12894577,0.135671483,0.128659326,0.110704997,0.088522749,0.062880255,0.042050025,0.0325057,0.031932812,0.243191219,0.264330809,0.368596537,0.54896479,0.12987385,4.831822817,0.887393013,2.160695258,2.671127559,0.14900833,1.669729711,1.202607789,0.779483713,0.504004491,0.283396542,0.167294935,0.122116938,0.065928022,0.037260676,1,0.627599482,2.416272328,0.716294098,0.071656908,0,1,0.444890182,0.249523618,0.262461137,0.043125063,0,1,0.604762751,0.949884486,0.396570108,0.048782655,0,1,0.682712609,1.736931002,0.530698421,0.049657968,0,1,0.733547066,2.555614926,0.658295485,0.052542524,0,0.123881435,0.523265007,0.24220585,0.015720064,0.017255405,0.065412423,0.008478752,0.003781065,0,1,4.883947536,6.744074933,6.436588921,8.800796813,3.331056227,3.136486486,5.648484848,NA,0.123881435,0.523265007,0.009693275,0.297924997,0.045235285,0,1,4.883947536,5.804964539,6.025267287,6.654002026,NA,0.769905015,0.230094985,0.113505469,0.099322866,0.120053575,0.132509859,0.130872833,0.116630702,0.096331572,0.070764194,0.047369596,0.036862862,0.035776471,0.158599741,0.164176875,0.158699333,0.146250373,0.121252863,0.090877403,0.062394184,0.036500349,0.024250573,0.017926501,0.019071806,0.113505469,0.563568718,0.005536126,0.272163107,0.045226579,0,0.158599741,0.388407529,0.023603227,0.384125087,0.045264416,0,5.058010269,4.074992531,2.769670362,2.341400259,2.288339906,1.733592272,0.133105142,0.202220894,0.807024332,0.027238323,2.567006474,1.911911164,0.612143761,1.064784384,0.071835702,0.071058659,1.270764194,0.363907977,1.017575712,1.369684294,25545098,45853780,6.7788,49.6,51.6,47.7,0.417,0.525,9.697890917,4.096859932,0.869,1327.539467,0.387521151,9.451939869,3.12157011,1047.602397,0.445900607,10.16033773,5.157050133,1619.339703,NATIONAL
UG,UGA,Uganda,AFRICA,Eastern Africa,2006,2010,0,2006,2000,UGA_2006_DHS,DHS,0.097880018,0.094271538,0.117726658,0.136671177,0.138700947,0.125394677,0.100924673,0.075778078,0.045782589,0.028416779,0.038452864,0.211998196,0.275372124,0.414749662,0.590437528,0.141181777,5.133692702,0.974608226,2.156656312,2.97703639,0.162165063,1.854413315,1.304293858,0.726810082,0.51495098,0.304943861,0.190879848,0.128398171,0.075946957,0.03305563,1,0.618323106,2.488893942,0.954273895,0.071900705,0,1,0.358020711,0.253619629,0.309803693,0.076904217,0,1,0.541162478,0.907879289,0.491579662,0.05937857,0,1,0.661327889,1.600076888,0.688167566,0.050215652,0,1,0.711451478,2.386222477,0.841108837,0.061217208,0,0.097880018,0.472034281,0.302548489,0.01646369,0.020184935,0.078484438,0.008231845,0.00405954,0.000112765,1,5.055125828,6.867560131,5.900470192,8.481957768,3.565948203,2.384347268,5.347600035,2,0.097880018,0.472034281,0.203315291,0.177717636,0.048940009,0.000112765,1,5.055125828,6.495625633,5.846316799,6.217138055,2,0.700783254,0.299216746,0.092586545,0.078380144,0.103363815,0.131286741,0.138634879,0.131939909,0.10793599,0.084095363,0.052090137,0.034291313,0.045395167,0.109693878,0.129737609,0.149781341,0.148688047,0.138848397,0.110787172,0.085276968,0.057215743,0.031705539,0.015306122,0.022959184,0.092586545,0.522534291,0.146472894,0.184846506,0.053559765,0,0.109693878,0.359329446,0.330174927,0.16180758,0.038629738,0.000364431,5.374023536,4.570823727,3.054740097,2.795049728,2.319283439,1.775773998,0.139711953,0.214751569,0.835971525,0.108577681,2.703675885,1.985861973,0.758012309,1.413930097,0.076195519,0.061841999,1.252871911,0.426010095,1.066411528,1.349763903,28773230,45853780,6.4809,54.4,55.9,52.8,0.466,0.525,10.8223815,4.79938666,0.909,1561.532585,0.442533652,10.5667268,4.463250001,1249.762815,0.486724225,11.05461976,5.164129893,1884.834432,NATIONAL
UG,UGA,Uganda,AFRICA,Eastern Africa,2014,2010,0,2011,2010,UGA_2014_IPUMS,IPUMS,0.125145731,0.113453916,0.134716809,0.13678203,0.126256065,0.10811321,0.087683066,0.062422971,0.04143766,0.0335876,0.030400942,0.248170725,0.263038096,0.363645448,0.542131619,0.119882749,4.793022662,0.833583158,2.212551214,2.580471448,0.14186736,1.590519969,1.191166184,0.778255221,0.505124191,0.329136271,0.192531894,0.108390793,0.061801184,0.036096954,1,0.60632002,2.352531006,0.757847285,0.076324351,0,1,0.437071834,0.250636132,0.259835584,0.052456449,0,1,0.610318965,0.965218825,0.371713509,0.052748702,0,1,0.683009985,1.722055362,0.541034175,0.053900479,0,1,0.719461789,2.513323366,0.701257585,0.06595726,0,0.125145731,0.507977749,0.253589154,0.017443345,0.019353119,0.063200204,0.009637698,0.003652998,0,1,4.777420765,6.756075135,6.137492043,8.651176133,3.281623331,2.788018433,5.209726444,NA,0.125145731,0.507977749,0.159055328,0.157734031,0.050087161,0,1,4.777420765,6.43399651,5.688723075,6.396586123,NA,0.757758458,0.242241542,0.110321484,0.096577089,0.127553263,0.134762477,0.129121121,0.114834569,0.096826188,0.070890602,0.046874542,0.038097471,0.034141195,0.171517624,0.166246505,0.157125178,0.143099418,0.117293853,0.087088051,0.059082367,0.03593528,0.02443049,0.019480222,0.018701013,0.110321484,0.564780353,0.112197052,0.163086481,0.049614629,0,0.171517624,0.330292891,0.305633222,0.14099097,0.051565293,0,5.04247868,4.012696521,2.708129414,2.181143145,2.334349266,1.831553376,0.116915277,0.219920246,0.791592181,0.026768117,2.564003751,1.691020764,0.611376491,1.216024201,0.075506257,0.07888344,1.288236673,0.405967823,1.046112593,1.425585553,36336544,45853780,5.463,60.4,62.3,58.5,0.512,0.525,10.796001,5.380507698,0.907,1988.490664,0.487235342,10.62440098,4.38233523,1707.142122,0.537398539,10.95309055,6.520478589,2277.621058,NATIONAL
UG,UGA,Uganda,AFRICA,Eastern Africa,2016,2020,1,2016,2010,UGA_2016_DHS,DHS,0.128905452,0.110782111,0.135797427,0.147947723,0.138145804,0.110220543,0.083469471,0.058198897,0.036757198,0.020012252,0.02976312,0.246579538,0.286093527,0.338421483,0.54415969,0.138094752,4.636178785,0.822167785,2.077234709,2.558944076,0.159990131,1.613737126,1.116708369,0.691742285,0.476938902,0.302568091,0.201311561,0.123487971,0.067402348,0.042282133,1,0.56683703,2.163595282,0.808328801,0.09713142,0,1,0.374896988,0.277692536,0.292860885,0.054305569,0,1,0.559468335,0.968432635,0.418267526,0.053831504,0,1,0.636622546,1.695035674,0.594945865,0.073395914,0,1,0.674202814,2.44876317,0.773127604,0.103906412,0,0.128905452,0.487747601,0.246528487,0.028384725,0.023943231,0.071574433,0.008372473,0.004492546,5.11E-05,1,4.643960524,6.470604031,5.846579551,8.168504124,3.382649454,2.581611096,4.949186938,2,0.128905452,0.487747601,0.192056361,0.126046559,0.065192975,5.11E-05,1,4.643960524,6.074143621,5.274500882,6.208235569,2,0.689756051,0.310243949,0.127850163,0.093722239,0.124814924,0.140213207,0.139620965,0.114968907,0.092019544,0.065738821,0.043677821,0.023319514,0.034053894,0.13125,0.148684211,0.160197368,0.165131579,0.134868421,0.099671053,0.064473684,0.041447368,0.021381579,0.012664474,0.020230263,0.127850163,0.545602606,0.135179153,0.12318626,0.068107788,7.40E-05,0.13125,0.359210526,0.318421053,0.132401316,0.058717105,0,4.831356435,4.202246179,2.608971837,2.447718858,2.222384598,1.754527321,0.13787831,0.209150678,0.787901741,0.0753505,2.340581623,1.770106868,0.602836865,1.265192849,0.099621202,0.091595962,1.233403975,0.381274517,0.988980623,1.373252804,38748308,45853780,5.1737,61.6,63.8,59.4,0.519,0.525,10.52989664,5.563811567,0.918,2051.754604,0.496602162,10.43062552,4.626262391,1770.033056,0.540943264,10.60340846,6.631028048,2340.630312,NATIONAL
UA,UKR,Ukraine,EUROPE,Eastern Europe,2007,2010,0,2006,2000,UKR_2007_DHS,DHS,0.262296307,0.300343848,0.202421887,0.144117207,0.057258185,0.023022873,0.007101211,0.002167738,0.000672746,0.000523247,7.47E-05,0.502765735,0.201375392,0.033562565,0.092315742,0.381297653,2.487938477,0.095971083,2.061935275,0.426003202,0.47061561,0.201957846,0.280697043,0.338652118,0.333949644,0.329864653,0.413347445,0.280934648,0.223511509,0.085023571,1,0.499546834,0.722679407,0.25566238,0.009413253,0,1,0.617217267,0.284464237,0.084020415,0.012642946,0,1,0.733996144,1.017802717,0.236154203,0.011683891,0,1,0.758896451,1.769985724,0.458240421,0.012877404,0,1,0.6542646,2.102033002,1.223622148,0.02008025,0,0.262296307,0.537374794,0.154955898,0.00179399,0.000822245,0.036104051,0.005680969,0.000672746,0.000298998,1,2.709859623,4.440487136,3.775516081,5.213249781,2.468496315,2.267540949,3.823788688,2,0.262296307,0.537374794,0.170503812,0.020556137,0.008969951,0.000298998,1,2.709859623,4.150000729,3.13505686,2.959580256,2,0.505483363,0.49444961,0.161728215,0.325062035,0.230769231,0.176032696,0.064224201,0.029776675,0.008319953,0.00248139,0.001021749,0.000583856,0,0.367912964,0.274287466,0.17269384,0.110634386,0.04995403,0.015936255,0.005822862,0.001838799,0.000306466,0.0004597,0.000153233,0.161728215,0.654357028,0.155159831,0.019121296,0.009341702,0.000291928,0.367912964,0.414495863,0.186638063,0.022065584,0.00858106,0.000306466,2.728082671,2.242501556,0.466648801,0.384508336,2.26143387,1.85799322,0.452053252,0.489655986,0.744501607,0.24919356,0.746644654,0.698141776,0.22621599,0.28580053,0.010272,0.008536618,1.266313039,0.569399453,0.995120831,1.288593767,46313064,43531424,1.3409,68.8,74.5,63.2,0.757,0.773,14.75677967,11.39935396,1.027,12768.99435,0.766194923,15.16831017,11.47227195,10252.54587,0.746179538,14.36458015,11.25610387,15710.422,NATIONAL
UA,UKR,Ukraine,EUROPE,Eastern Europe,2012,2010,1,2011,2010,UKR_2012_MICS,MICS,0.185495981,0.243706386,0.231869976,0.185230987,0.091423019,0.038954156,0.013779701,0.004946559,0.002119954,0.001324971,0.001148308,0.475576363,0.276654006,0.062273651,0.344845862,0.270294144,2.531367664,0.136798325,2.089532012,0.441835652,0.401667604,0.254002143,0.230795842,0.351798432,0.355666812,0.339128236,0.420386044,0.288578323,0.20940396,0.08160787,1,0.545894693,0.722821639,0.25436932,0.007675694,0,1,0.663836,0.249315302,0.073344746,0.012044055,0,1,0.771583514,0.997368017,0.222848999,0.007532411,0,1,0.807105398,1.741701752,0.447953938,0.003238912,0,1,0.70358282,2.106960768,1.173859033,0.015597379,0,0.185495981,0.563024468,0.215616995,0.001324971,0.001324971,0.028089391,0.003533257,0.00123664,0.000353326,1,2.704827245,4.462192657,4.429850069,5.623193463,2.414020809,2.11671163,4.540946232,2,0.185495981,0.563024468,0.227100079,0.016606307,0.007419839,0.000353326,1,2.704827245,4.187432416,3.161452587,3.116309398,2,0.520688672,0.479311328,0.104813537,0.245112535,0.267948086,0.215212748,0.097420733,0.044521111,0.015278462,0.005257105,0.001971414,0.001149992,0.001314276,0.279327474,0.242071074,0.189912113,0.150363011,0.084447841,0.032479939,0.012036683,0.004585403,0.002292702,0.001528468,0.000955292,0.104813537,0.660916708,0.209955643,0.015607031,0.008378512,0.000328569,0.279327474,0.449178449,0.247038594,0.017768437,0.006304929,0.000382117,2.778305201,2.263112835,0.491635818,0.387736404,2.286669383,1.875376431,0.368105755,0.438126736,0.772610355,0.299607427,0.757987249,0.6846203,0.238225254,0.271907049,0.00929472,0.005916903,1.248153275,0.602370079,1.038516108,1.273006352,45406228,43531424,1.5269,71.6,76.3,66.7,0.773,0.773,14.88187981,11.37093677,1.013,12839.41011,0.77613834,15.08603954,11.60017716,10388.7176,0.765987703,14.68686962,11.07157758,15696.14313,NATIONAL
UY,URY,Uruguay,LATIN-AMERICA,South America,1963,1960,0,1961,1960,URY_1963_IPUMS,IPUMS,0.116200347,0.194535977,0.214426937,0.191001138,0.120858547,0.070277395,0.039332574,0.02469894,0.012207178,0.007279372,0.009181595,0.408962914,0.311859685,0.162977054,0.256320772,0.225660536,3.745157339,0.371414314,2.498238345,1.246918994,0.282484765,0.738700458,0.625455535,0.541954605,0.568538204,0.459965825,0.375799549,0.261707822,0.128442032,0.044593307,1,0.685744961,1.441184921,0.421950371,0.196261965,0,0.991146355,0.603741628,0.185233659,0.13372854,0.085995843,0,0.99747262,0.766076945,0.880721707,0.24269868,0.128194327,0,0.99732452,0.840415486,1.659741895,0.359930752,0.15643689,0,0.991101224,0.841428748,2.273390187,0.626127796,0.254233099,0,0.116200347,0.556737164,0.166661674,0.057575939,0.022557067,0.044724702,0.028248757,0.00729435,0,1,3.662978356,5.220386421,5.039885297,6.864361702,2.826510067,3.817899316,4.41443299,NA,0.116200347,0.556737164,0.061709904,0.149676472,0.115676113,0,1,3.662978356,4.744883041,4.69965836,5.103712672,NA,0.815638657,0.184361343,0.090101782,0.177200171,0.219377445,0.207048703,0.130944215,0.076011791,0.04199188,0.026548509,0.013218636,0.007842192,0.009714678,0.22367126,0.271981627,0.194799869,0.123523622,0.078412073,0.045767717,0.028133202,0.016568241,0.00738189,0.004839239,0.00492126,0.090101782,0.606815106,0.067131389,0.128515545,0.107436178,0,0.22367126,0.354576772,0.039616142,0.247703412,0.134432415,0,3.866015314,3.018044619,1.317228721,0.885498688,2.548786592,2.132545932,0.255399618,0.395423228,0.827620089,0.044701444,1.492055841,1.175688976,0.37853872,0.602280184,0.167782124,0.195374016,1.359850943,0.498933727,1.18893565,1.633612205,2622951,3426265,2.8844,68.1,71.5,65,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL
UY,URY,Uruguay,LATIN-AMERICA,South America,1975,1970,0,1971,1970,URY_1975_IPUMS,IPUMS,0.144096405,0.223514855,0.211800465,0.182938146,0.111145482,0.06081799,0.030140008,0.015708848,0.008836227,0.005272148,0.005729426,0.43531532,0.294083628,0.126504647,0.231436526,0.261603432,3.416926719,0.32145163,2.297307113,1.119619606,0.328567201,0.627300118,0.605966857,0.464866028,0.434762725,0.437883353,0.359181642,0.279484558,0.151579146,0.055902292,1,0.662393737,1.270593457,0.363270741,0.114400624,0,1,0.635357121,0.172212528,0.13285998,0.057584692,0,1,0.761732393,0.872102623,0.263986791,0.098113926,0,1,0.850966841,1.672671127,0.357032571,0.114109257,0,1,0.858871944,2.348341806,0.612200436,0.173686759,0,0.144096405,0.563581833,0.161647815,0.044611515,0.01671755,0.045472274,0.017457265,0.005702527,0.000712816,1,3.476526886,4.999167707,4.723243895,6.523732904,2.604850636,2.43990755,3.933962264,3.169811321,0.144096405,0.563581833,0.061571154,0.145548935,0.084488857,0.000712816,1,3.476526886,4.566622979,4.433906452,4.554441261,3.169811321,0.792155386,0.207844614,0.099164572,0.210656795,0.21894315,0.204934456,0.124940569,0.06861713,0.033739727,0.017116077,0.009678734,0.005858181,0.006350608,0.315428424,0.27265079,0.184636293,0.099145742,0.058503754,0.030934507,0.016438002,0.01028993,0.005565623,0.003041677,0.00336526,0.099164572,0.626027304,0.0664946,0.128234735,0.0794675,0.000611288,0.315428424,0.325588921,0.042842351,0.211364225,0.1036759,0.001100181,3.628472458,2.607300026,1.207838076,0.781969972,2.420634382,1.825330054,0.302299124,0.428488222,0.829348638,0.025433601,1.346345853,0.980132022,0.337142566,0.462464406,0.108945188,0.135192855,1.278662637,0.352834585,1.141971745,1.47249547,2871956,3426265,3.0179,69.3,73.1,65.9,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL
UY,URY,Uruguay,LATIN-AMERICA,South America,1985,1980,0,1981,1980,URY_1985_IPUMS,IPUMS,0.150419961,0.234083883,0.204672923,0.184153648,0.111556455,0.059040792,0.027304315,0.013652157,0.007469016,0.003447238,0.004199612,0.438756806,0.295710104,0.11511313,0.223591694,0.286243878,3.33586961,0.297674928,2.263941538,1.071928072,0.366564942,0.617519467,0.551229592,0.490892669,0.417760322,0.36952089,0.367427093,0.275546371,0.17483886,0.071134345,1,0.649460129,1.249627085,0.351224118,0.085558277,0,1,0.621259935,0.192438055,0.133181393,0.053120617,0,1,0.757051196,0.915987167,0.251102794,0.075858842,0,1,0.845405245,1.734269371,0.335264839,0.0853577,0,1,0.859104844,2.421704476,0.59497241,0.124218271,0,0.150419961,0.582610599,0.157930016,0.031736478,0.011053049,0.045881098,0.016579574,0.003789226,0,1,3.429983564,5.0236466,4.693534483,6.456683168,2.550685748,2.410404624,3.989169675,NA,0.150419961,0.582610599,0.063089929,0.140721184,0.063158327,0,1,3.429983564,4.523417173,4.441625352,4.360918544,NA,0.769217084,0.230782916,0.095269441,0.220231636,0.215072319,0.209895213,0.128502553,0.068405416,0.031151595,0.014979808,0.007988045,0.003807219,0.004696757,0.332839184,0.280657021,0.170362903,0.098612429,0.055265655,0.027929317,0.014527989,0.009250474,0.005751898,0.002253321,0.00254981,0.095269441,0.657883969,0.06828088,0.120567881,0.05799783,0,0.332839184,0.332720588,0.045896584,0.208135674,0.08040797,0,3.578626199,2.524845825,1.171146969,0.741223909,2.407479229,1.783621917,0.333434148,0.476814516,0.837268053,0.023481973,1.343610454,0.93637334,0.318436549,0.46050759,0.079311142,0.104482922,1.2714334,0.339599146,1.136045829,1.44402277,3024214,3426265,2.4801,72.1,76,68.4,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIONAL
UY,URY,Uruguay,LATIN-AMERICA,South America,1996,2000,0,1996,1990,URY_1996_IPUMS,IPUMS,0.170053808,0.240111661,0.20579073,0.183674295,0.10331342,0.053335671,0.021280326,0.010262565,0.005920192,0.003074724,0.003182609,0.445902391,0.286987715,0.097056087,0.209229566,0.308740037,3.193127722,0.272005178,2.226855286,0.966272437,0.399956846,0.542311167,0.530052729,0.458754197,0.433333783,0.371340337,0.311100023,0.281917117,0.180896255,0.083422114,1,0.614081696,1.16581932,0.342575486,0.070651221,0,1,0.606571188,0.213647852,0.130019657,0.049761303,0,1,0.729161206,0.96146789,0.243381389,0.065989515,0,1,0.827092511,1.762628488,0.335976505,0.074302496,0,1,0.839968672,2.430361572,0.624983684,0.104686072,0,0.170053808,0.57891117,0.155583726,0.023100886,0.008239721,0.044084528,0.016492927,0.003533235,0,1,3.323891167,4.983531247,4.614711033,6.428805237,2.490975834,2.454619787,3.851145038,NA,0.170053808,0.57891117,0.1250118,0.074656454,0.051366769,0,1,3.323891167,4.777562028,3.856575145,4.159621948,NA,0.70744272,0.29255728,0.112773785,0.228978822,0.216759755,0.210736003,0.1203416,0.061228769,0.02419032,0.011761566,0.00653844,0.003297814,0.003393126,0.30856458,0.267032359,0.179266157,0.118235457,0.062136996,0.034249101,0.01424357,0.00663778,0.004425187,0.002535263,0.00267355,0.112773785,0.662117082,0.112030348,0.066566271,0.046512515,0,0.30856458,0.377708122,0.156402692,0.0942196,0.063105006,0,3.429859509,2.620678529,1.060904707,0.737438923,2.368954803,1.883239605,0.367696677,0.477966258,0.809908691,0.140545773,1.257134143,0.945007836,0.297622906,0.451276851,0.06519377,0.083848069,1.281248213,0.482852402,1.08770659,1.400387204,3226635,3426265,2.3645,74.1,78.5,69.8,0.723,0.809,13.1701498,7.466219902,1.018,13386.57815,0.7269899,14.52333312,7.61232996,8916.372827,0.714173817,11.99441425,7.301459789,18116.27616,NATIONAL
